TransactionID,Date,Amount,Type,Description,Category
2533,2025-06-24,2951.88,credit,Amazon Purchase,SHOPPING
2534,2023-11-14,1484.06,debit,Starbucks Coffee,FOOD
2535,2025-04-17,139.65,debit,Movie Ticket,ENTERTAINMENT
2536,2025-10-19,407.49,transfer,Fuel Station,TRAVEL
2537,2025-09-24,1763.81,transfer,Crypto Buy,INVESTMENT
2538,2025-10-11,2477.49,credit,Monthly Salary Credit,SALARY
2539,2025-01-28,4639.93,debit,Mobile Recharge,BILLS
2540,2025-10-22,1471.02,transfer,Mutual Fund SIP,INVESTMENT
2541,2025-03-23,4621.29,debit,Dominos Pizza,FOOD
2542,2024-02-12,617.17,debit,UPI Transfer,TRANSFER
2543,2024-03-04,3007.27,transfer,McDonalds,FOOD
2544,2024-03-21,2947.04,credit,UPI Transfer,TRANSFER
2545,2024-09-08,2402.97,transfer,Movie Ticket,ENTERTAINMENT
2546,2025-07-13,4813.02,transfer,Amazon Purchase,SHOPPING
2547,2025-07-29,1591.51,transfer,Starbucks Coffee,FOOD
2548,2024-03-23,3287.76,credit,McDonalds,FOOD
2549,2025-06-01,2706.14,transfer,Crypto Buy,INVESTMENT
2550,2024-04-29,2471.3,credit,Lifestyle Store,SHOPPING
2551,2025-06-01,2695.56,credit,Bonus Credit,SALARY
2552,2025-11-05,577.51,transfer,Doctor Consultation,MEDICAL
2553,2024-06-01,66.93,debit,Pharmacy Purchase,MEDICAL
2554,2025-03-02,3037.28,debit,Mobile Recharge,BILLS
2555,2024-05-31,243.43,transfer,UPI Transfer,TRANSFER
2556,2025-10-19,2281.51,credit,Monthly Salary Credit,SALARY
2557,2025-10-14,3984.73,transfer,Internet Bill,BILLS
2558,2025-01-01,2108.03,debit,Mutual Fund SIP,INVESTMENT
2559,2024-07-08,3971.95,transfer,Bonus Credit,SALARY
2560,2024-05-29,1303.58,debit,Crypto Buy,INVESTMENT
2561,2025-04-27,4931.04,debit,Doctor Consultation,MEDICAL
2562,2024-10-09,876.78,credit,Fuel Station,TRAVEL
2563,2024-08-23,2203.06,transfer,Bank Transfer,TRANSFER
2564,2023-11-24,3059.55,credit,Pharmacy Purchase,MEDICAL
2565,2024-10-17,3366.17,debit,Uber Ride,TRAVEL
2566,2024-07-11,4671.1,transfer,Starbucks Coffee,FOOD
2567,2025-08-11,4899.59,debit,Fuel Station,TRAVEL
2568,2024-05-19,3447.47,debit,Netflix Subscription,ENTERTAINMENT
2569,2025-01-29,2974.12,transfer,Flipkart Order,SHOPPING
2570,2024-08-18,3924.73,debit,Monthly Salary Credit,SALARY
2571,2023-12-30,1872.32,transfer,Monthly Salary Credit,SALARY
2572,2025-07-27,4353.92,credit,Starbucks Coffee,FOOD
2573,2023-12-27,491.05,credit,UPI Transfer,TRANSFER
2574,2024-07-15,3499.8,debit,Flipkart Order,SHOPPING
2575,2025-06-24,879.21,credit,Flipkart Order,SHOPPING
2576,2024-11-14,330.14,debit,Electricity Bill,BILLS
2577,2025-10-11,3349.95,credit,Monthly Salary Credit,SALARY
2578,2024-08-14,1358.25,debit,Movie Ticket,ENTERTAINMENT
2579,2024-06-21,94.21,credit,Stock Purchase,INVESTMENT
2580,2024-08-31,1516.36,credit,Medical Test,MEDICAL
2581,2025-07-31,2277.38,credit,Train Ticket,TRAVEL
2582,2024-04-01,4635.35,debit,Wallet Transfer,TRANSFER
2583,2024-08-16,52.02,credit,Pharmacy Purchase,MEDICAL
2584,2024-04-24,4127.76,credit,Starbucks Coffee,FOOD
2585,2025-07-27,4936.15,credit,Mutual Fund SIP,INVESTMENT
2586,2024-05-19,3477.66,transfer,Medical Test,MEDICAL
2587,2024-05-31,1685.98,credit,Doctor Consultation,MEDICAL
2588,2024-07-05,905.6,debit,Doctor Consultation,MEDICAL
2589,2024-02-04,2477.8,transfer,Bonus Credit,SALARY
2590,2024-11-15,119.33,transfer,UPI Transfer,TRANSFER
2591,2024-04-17,2029.6,credit,Netflix Subscription,ENTERTAINMENT
2592,2024-07-20,4445.97,credit,Pharmacy Purchase,MEDICAL
2593,2025-08-15,2231.22,transfer,Crypto Buy,INVESTMENT
2594,2025-07-13,4775.51,transfer,Flight Booking,TRAVEL
2595,2024-03-26,1924.71,credit,Monthly Salary Credit,SALARY
2596,2025-06-11,1438.2,credit,Restaurant Bill,FOOD
2597,2024-01-19,88.81,credit,Flipkart Order,SHOPPING
2598,2024-12-14,134.02,debit,Flight Booking,TRAVEL
2599,2024-10-01,3996.05,credit,Lifestyle Store,SHOPPING
2600,2025-10-30,247.8,credit,Bank Transfer,TRANSFER
2601,2025-06-02,727.92,debit,Electricity Bill,BILLS
2602,2024-01-24,2775.85,transfer,Doctor Consultation,MEDICAL
2603,2024-11-03,4673.51,credit,Myntra Clothing,SHOPPING
2604,2025-08-19,4198.61,debit,Electricity Bill,BILLS
2605,2025-01-26,738.97,credit,UPI Transfer,TRANSFER
2606,2024-09-11,750.88,credit,Stock Purchase,INVESTMENT
2607,2024-05-31,2655.34,transfer,Pharmacy Purchase,MEDICAL
2608,2025-10-23,2812.88,credit,Medical Test,MEDICAL
2609,2024-09-22,3383.99,debit,Movie Ticket,ENTERTAINMENT
2610,2025-04-20,2258.59,credit,Monthly Salary Credit,SALARY
2611,2024-08-28,2508.08,transfer,Mobile Recharge,BILLS
2612,2024-02-22,3475.38,debit,Train Ticket,TRAVEL
2613,2025-06-22,4746.0,transfer,Train Ticket,TRAVEL
2614,2024-02-12,4154.44,transfer,Stock Purchase,INVESTMENT
2615,2024-09-13,307.69,credit,Mutual Fund SIP,INVESTMENT
2616,2024-06-07,4679.2,transfer,Water Bill,BILLS
2617,2025-04-27,1606.19,debit,Train Ticket,TRAVEL
2618,2024-11-27,3962.2,transfer,Amazon Purchase,SHOPPING
2619,2024-09-12,3288.93,debit,Electricity Bill,BILLS
2620,2024-02-09,2352.6,transfer,UPI Transfer,TRANSFER
2621,2025-05-02,3597.08,credit,Flight Booking,TRAVEL
2622,2025-05-27,813.56,credit,Electricity Bill,BILLS
2623,2024-12-25,4454.03,debit,Bonus Credit,SALARY
2624,2024-03-11,4516.48,transfer,Restaurant Bill,FOOD
2625,2025-03-06,1685.69,debit,Myntra Clothing,SHOPPING
2626,2024-06-08,1038.09,debit,UPI Transfer,TRANSFER
2627,2025-03-14,3144.0,transfer,Mobile Recharge,BILLS
2628,2024-11-06,2817.95,transfer,Gaming Purchase,ENTERTAINMENT
2629,2024-10-07,141.65,credit,Uber Ride,TRAVEL
2630,2025-06-05,4871.45,credit,Netflix Subscription,ENTERTAINMENT
2631,2025-03-30,3382.7,credit,Lifestyle Store,SHOPPING
2632,2025-09-20,2663.76,debit,Fuel Station,TRAVEL
2633,2024-02-19,3333.6,transfer,Bank Transfer,TRANSFER
2634,2025-04-03,2016.59,credit,Gaming Purchase,ENTERTAINMENT
2635,2024-01-04,3650.01,credit,Flight Booking,TRAVEL
2636,2024-09-30,1677.81,credit,Doctor Consultation,MEDICAL
2637,2024-09-20,1218.89,debit,Dominos Pizza,FOOD
2638,2025-07-09,425.07,debit,Starbucks Coffee,FOOD
2639,2025-03-31,3980.21,debit,Fuel Station,TRAVEL
2640,2024-04-17,507.06,credit,Stock Purchase,INVESTMENT
2641,2025-11-08,4117.32,debit,Doctor Consultation,MEDICAL
2642,2023-12-19,1293.15,credit,Internet Bill,BILLS
2643,2024-04-14,4031.23,transfer,Dominos Pizza,FOOD
2644,2024-08-23,467.35,credit,Internet Bill,BILLS
2645,2025-07-01,4707.08,debit,Wallet Transfer,TRANSFER
2646,2024-12-18,2793.21,transfer,Movie Ticket,ENTERTAINMENT
2647,2025-06-05,2948.07,debit,Medical Test,MEDICAL
2648,2024-12-21,350.16,credit,Internet Bill,BILLS
2649,2024-11-07,471.25,transfer,Crypto Buy,INVESTMENT
2650,2024-07-25,4218.53,transfer,Medical Test,MEDICAL
2651,2024-03-12,286.18,debit,Internet Bill,BILLS
2652,2024-08-01,792.54,transfer,McDonalds,FOOD
2653,2025-11-09,924.86,debit,Electricity Bill,BILLS
2654,2024-10-21,1398.14,transfer,Bonus Credit,SALARY
2655,2025-01-18,4535.79,transfer,Electricity Bill,BILLS
2656,2024-08-23,4791.98,debit,Wallet Transfer,TRANSFER
2657,2025-06-03,473.84,debit,Pharmacy Purchase,MEDICAL
2658,2024-04-01,3869.78,transfer,Monthly Salary Credit,SALARY
2659,2025-01-29,2562.29,transfer,Electricity Bill,BILLS
2660,2024-09-25,3426.9,credit,Movie Ticket,ENTERTAINMENT
2661,2024-08-29,2469.45,transfer,Netflix Subscription,ENTERTAINMENT
2662,2024-01-20,2941.03,debit,Monthly Salary Credit,SALARY
2663,2024-11-14,1033.77,transfer,Uber Ride,TRAVEL
2664,2024-08-29,4730.45,transfer,Flight Booking,TRAVEL
2665,2025-07-03,4560.27,debit,Train Ticket,TRAVEL
2666,2025-10-19,3544.09,debit,Medical Test,MEDICAL
2667,2024-06-09,292.11,credit,Medical Test,MEDICAL
2668,2025-06-23,2966.02,transfer,Bank Transfer,TRANSFER
2669,2023-11-18,3565.27,credit,Electricity Bill,BILLS
2670,2024-04-06,962.54,debit,Electricity Bill,BILLS
2671,2025-03-08,2741.45,transfer,Gaming Purchase,ENTERTAINMENT
2672,2025-10-06,3110.25,debit,Stock Purchase,INVESTMENT
2673,2024-11-29,2546.27,credit,Gaming Purchase,ENTERTAINMENT
2674,2025-01-12,2114.02,credit,Crypto Buy,INVESTMENT
2675,2024-07-07,4307.88,credit,Bank Transfer,TRANSFER
2676,2024-01-03,2451.83,credit,Movie Ticket,ENTERTAINMENT
2677,2024-02-10,1480.6,transfer,Mobile Recharge,BILLS
2678,2023-11-25,3791.09,transfer,Bonus Credit,SALARY
2679,2024-08-09,3059.32,debit,Gaming Purchase,ENTERTAINMENT
2680,2024-10-14,2514.92,transfer,Gaming Purchase,ENTERTAINMENT
2681,2025-02-10,223.8,credit,Pharmacy Purchase,MEDICAL
2682,2025-05-18,1159.23,debit,Medical Test,MEDICAL
2683,2024-12-25,1606.64,credit,Stock Purchase,INVESTMENT
2684,2023-11-27,3157.65,transfer,Wallet Transfer,TRANSFER
2685,2025-06-17,1870.46,transfer,Medical Test,MEDICAL
2686,2024-11-19,912.3,transfer,Water Bill,BILLS
2687,2024-04-28,2927.29,debit,Flipkart Order,SHOPPING
2688,2025-03-28,3132.7,debit,Pharmacy Purchase,MEDICAL
2689,2023-12-15,4697.33,credit,Flight Booking,TRAVEL
2690,2023-12-02,51.22,debit,Flight Booking,TRAVEL
2691,2024-10-26,4854.18,credit,Gaming Purchase,ENTERTAINMENT
2692,2024-04-17,2806.59,credit,Doctor Consultation,MEDICAL
2693,2024-08-11,1283.47,transfer,Electricity Bill,BILLS
2694,2024-12-04,880.99,credit,Crypto Buy,INVESTMENT
2695,2025-11-09,767.8,transfer,Pharmacy Purchase,MEDICAL
2696,2024-12-31,2834.15,transfer,Monthly Salary Credit,SALARY
2697,2025-06-13,2742.78,transfer,Bonus Credit,SALARY
2698,2024-01-07,3206.77,credit,Stock Purchase,INVESTMENT
2699,2025-08-28,3865.75,debit,Monthly Salary Credit,SALARY
2700,2025-08-15,488.81,credit,Lifestyle Store,SHOPPING
2701,2024-11-16,3305.27,debit,Movie Ticket,ENTERTAINMENT
2702,2024-02-27,3050.35,debit,Flight Booking,TRAVEL
2703,2024-06-09,2940.49,debit,Movie Ticket,ENTERTAINMENT
2704,2024-07-01,2022.96,transfer,Flight Booking,TRAVEL
2705,2025-03-13,4790.62,transfer,Monthly Salary Credit,SALARY
2706,2025-10-05,4146.16,debit,Flipkart Order,SHOPPING
2707,2024-09-26,169.97,transfer,Wallet Transfer,TRANSFER
2708,2024-03-09,3254.6,debit,Wallet Transfer,TRANSFER
2709,2024-09-03,433.61,transfer,Dominos Pizza,FOOD
2710,2024-11-17,975.2,transfer,Medical Test,MEDICAL
2711,2025-08-31,129.44,debit,Monthly Salary Credit,SALARY
2712,2024-04-24,4973.33,debit,Wallet Transfer,TRANSFER
2713,2024-05-29,4641.8,credit,Gaming Purchase,ENTERTAINMENT
2714,2025-03-04,2689.89,credit,Electricity Bill,BILLS
2715,2025-10-27,1452.06,debit,Doctor Consultation,MEDICAL
2716,2024-04-19,4722.12,transfer,Crypto Buy,INVESTMENT
2717,2024-10-20,581.23,debit,McDonalds,FOOD
2718,2025-04-17,2688.31,debit,Lifestyle Store,SHOPPING
2719,2025-07-18,1083.7,credit,Mobile Recharge,BILLS
2720,2025-10-09,4029.68,transfer,Restaurant Bill,FOOD
2721,2024-12-12,1623.55,debit,Amazon Purchase,SHOPPING
2722,2024-10-23,3016.1,debit,Amazon Purchase,SHOPPING
2723,2024-11-22,4203.67,credit,UPI Transfer,TRANSFER
2724,2025-04-09,1525.18,credit,Starbucks Coffee,FOOD
2725,2024-05-05,3080.46,debit,Dominos Pizza,FOOD
2726,2024-08-23,4319.14,debit,Lifestyle Store,SHOPPING
2727,2025-09-07,913.1,credit,Internet Bill,BILLS
2728,2025-07-25,2242.3,debit,Amazon Purchase,SHOPPING
2729,2025-10-05,878.36,debit,Pharmacy Purchase,MEDICAL
2730,2025-08-26,618.24,credit,Starbucks Coffee,FOOD
2731,2025-09-29,4093.28,debit,Amazon Purchase,SHOPPING
2732,2024-12-17,3728.76,transfer,Crypto Buy,INVESTMENT
2733,2025-08-25,3766.12,debit,Water Bill,BILLS
2734,2024-10-12,4776.37,debit,Dominos Pizza,FOOD
2735,2024-09-25,68.05,debit,Crypto Buy,INVESTMENT
2736,2023-12-22,4397.12,debit,Fuel Station,TRAVEL
2737,2024-01-09,4062.65,credit,Flight Booking,TRAVEL
2738,2024-03-14,944.64,transfer,Crypto Buy,INVESTMENT
2739,2024-08-10,2987.76,credit,Doctor Consultation,MEDICAL
2740,2024-06-06,3478.08,transfer,UPI Transfer,TRANSFER
2741,2024-03-29,824.88,debit,Starbucks Coffee,FOOD
2742,2024-08-15,1124.19,credit,Bank Transfer,TRANSFER
2743,2025-09-04,3390.95,transfer,McDonalds,FOOD
2744,2025-07-13,3915.38,debit,Medical Test,MEDICAL
2745,2025-01-23,4255.49,debit,Wallet Transfer,TRANSFER
2746,2024-05-30,146.09,debit,Water Bill,BILLS
2747,2025-01-15,2466.38,debit,Dominos Pizza,FOOD
2748,2024-01-31,196.09,credit,Doctor Consultation,MEDICAL
2749,2024-07-31,4087.12,credit,Netflix Subscription,ENTERTAINMENT
2750,2024-06-17,1491.39,transfer,Amazon Purchase,SHOPPING
2751,2024-01-02,4057.64,credit,Netflix Subscription,ENTERTAINMENT
2752,2024-05-16,1528.24,debit,Lifestyle Store,SHOPPING
2753,2024-09-04,1664.28,debit,Flight Booking,TRAVEL
2754,2025-01-19,1935.19,credit,Train Ticket,TRAVEL
2755,2024-08-16,1503.63,credit,Restaurant Bill,FOOD
2756,2025-07-30,2591.84,credit,Medical Test,MEDICAL
2757,2023-12-26,1567.81,transfer,Bonus Credit,SALARY
2758,2024-03-26,675.24,credit,Medical Test,MEDICAL
2759,2025-01-16,2913.83,debit,Internet Bill,BILLS
2760,2024-08-04,75.43,credit,Bonus Credit,SALARY
2761,2024-02-07,2656.09,credit,McDonalds,FOOD
2762,2023-12-01,3312.42,credit,McDonalds,FOOD
2763,2024-09-11,3827.81,credit,Bank Transfer,TRANSFER
2764,2025-10-12,3957.16,credit,Netflix Subscription,ENTERTAINMENT
2765,2024-08-23,223.65,transfer,Movie Ticket,ENTERTAINMENT
2766,2023-12-29,2834.27,transfer,Dominos Pizza,FOOD
2767,2025-02-09,4240.29,debit,Gaming Purchase,ENTERTAINMENT
2768,2025-02-18,2348.19,transfer,Mutual Fund SIP,INVESTMENT
2769,2024-04-14,1401.89,debit,Wallet Transfer,TRANSFER
2770,2024-04-20,2030.74,credit,Monthly Salary Credit,SALARY
2771,2024-08-25,4295.63,debit,Medical Test,MEDICAL
2772,2025-09-29,1585.32,debit,Amazon Purchase,SHOPPING
2773,2024-12-09,3389.65,credit,Train Ticket,TRAVEL
2774,2025-01-24,4650.49,credit,Crypto Buy,INVESTMENT
2775,2025-09-24,2503.41,debit,Bonus Credit,SALARY
2776,2024-07-15,3942.22,credit,Starbucks Coffee,FOOD
2777,2024-02-23,447.68,transfer,Medical Test,MEDICAL
2778,2025-02-18,4306.2,credit,Wallet Transfer,TRANSFER
2779,2023-12-21,1798.7,debit,Dominos Pizza,FOOD
2780,2025-07-15,850.74,debit,Medical Test,MEDICAL
2781,2025-06-02,782.54,credit,Lifestyle Store,SHOPPING
2782,2024-03-18,1122.63,debit,Mobile Recharge,BILLS
2783,2023-12-31,1746.52,transfer,Bank Transfer,TRANSFER
2784,2024-05-30,1117.94,transfer,Medical Test,MEDICAL
2785,2023-12-29,3469.79,debit,Starbucks Coffee,FOOD
2786,2024-01-07,1954.48,transfer,Pharmacy Purchase,MEDICAL
2787,2024-07-12,687.64,transfer,Wallet Transfer,TRANSFER
2788,2025-03-18,3968.23,credit,Bonus Credit,SALARY
2789,2025-07-19,4224.78,transfer,Stock Purchase,INVESTMENT
2790,2024-05-13,1949.23,transfer,Mutual Fund SIP,INVESTMENT
2791,2025-11-02,3042.75,credit,UPI Transfer,TRANSFER
2792,2025-08-29,4483.6,transfer,Movie Ticket,ENTERTAINMENT
2793,2025-08-26,3028.11,debit,Monthly Salary Credit,SALARY
2794,2024-07-24,1831.21,transfer,Pharmacy Purchase,MEDICAL
2795,2024-02-20,1975.09,transfer,Bank Transfer,TRANSFER
2796,2024-07-05,3107.53,credit,UPI Transfer,TRANSFER
2797,2025-03-01,1339.36,debit,McDonalds,FOOD
2798,2025-05-13,1288.61,debit,Wallet Transfer,TRANSFER
2799,2025-09-21,1462.2,credit,Monthly Salary Credit,SALARY
2800,2025-04-16,4085.54,debit,Amazon Purchase,SHOPPING
2801,2024-01-28,3247.04,transfer,Gaming Purchase,ENTERTAINMENT
2802,2025-07-19,1324.99,credit,Train Ticket,TRAVEL
2803,2023-12-06,4616.66,transfer,Flipkart Order,SHOPPING
2804,2023-12-05,941.64,credit,Myntra Clothing,SHOPPING
2805,2025-04-04,717.77,debit,Crypto Buy,INVESTMENT
2806,2025-10-22,3757.77,transfer,Fuel Station,TRAVEL
2807,2024-06-17,3936.61,debit,Flipkart Order,SHOPPING
2808,2025-06-10,3657.5,credit,Lifestyle Store,SHOPPING
2809,2025-10-28,1332.77,credit,Monthly Salary Credit,SALARY
2810,2025-04-03,3359.87,credit,Movie Ticket,ENTERTAINMENT
2811,2025-11-12,2297.27,debit,Myntra Clothing,SHOPPING
2812,2024-02-24,1309.41,transfer,Bank Transfer,TRANSFER
2813,2025-05-05,3274.15,debit,Doctor Consultation,MEDICAL
2814,2025-10-07,140.18,credit,UPI Transfer,TRANSFER
2815,2024-06-13,926.64,transfer,Myntra Clothing,SHOPPING
2816,2023-12-01,4115.68,debit,Bonus Credit,SALARY
2817,2023-12-07,3687.19,debit,Gaming Purchase,ENTERTAINMENT
2818,2025-09-07,4694.97,debit,Bank Transfer,TRANSFER
2819,2024-01-27,1326.73,credit,Water Bill,BILLS
2820,2025-08-30,4916.55,credit,Restaurant Bill,FOOD
2821,2025-10-28,1240.92,transfer,Uber Ride,TRAVEL
2822,2024-12-22,2438.79,debit,Stock Purchase,INVESTMENT
2823,2025-06-04,2714.49,transfer,Pharmacy Purchase,MEDICAL
2824,2025-03-18,2362.38,transfer,Flight Booking,TRAVEL
2825,2024-12-28,1990.87,credit,Restaurant Bill,FOOD
2826,2024-08-09,2299.87,credit,Bank Transfer,TRANSFER
2827,2024-01-20,1121.9,debit,Stock Purchase,INVESTMENT
2828,2024-02-05,1287.35,transfer,Gaming Purchase,ENTERTAINMENT
2829,2025-06-16,844.26,credit,Mutual Fund SIP,INVESTMENT
2830,2024-11-18,2654.55,transfer,Restaurant Bill,FOOD
2831,2025-08-07,2530.8,transfer,Flight Booking,TRAVEL
2832,2025-11-12,2001.06,credit,Bonus Credit,SALARY
2833,2025-11-05,4984.37,credit,Medical Test,MEDICAL
2834,2024-02-15,2569.4,debit,Lifestyle Store,SHOPPING
2835,2024-06-16,715.42,transfer,Wallet Transfer,TRANSFER
2836,2024-06-01,4962.83,credit,Bonus Credit,SALARY
2837,2025-09-23,4465.91,credit,UPI Transfer,TRANSFER
2838,2024-06-23,1157.22,debit,McDonalds,FOOD
2839,2024-12-17,425.48,credit,Bank Transfer,TRANSFER
2840,2025-06-25,2654.07,credit,Bank Transfer,TRANSFER
2841,2025-07-21,642.62,credit,Stock Purchase,INVESTMENT
2842,2024-08-01,1777.1,debit,UPI Transfer,TRANSFER
2843,2024-11-18,1824.32,debit,Monthly Salary Credit,SALARY
2844,2025-08-20,888.13,credit,UPI Transfer,TRANSFER
2845,2025-10-02,1602.91,debit,Movie Ticket,ENTERTAINMENT
2846,2023-11-15,2404.91,transfer,Crypto Buy,INVESTMENT
2847,2025-05-29,4602.31,debit,Mutual Fund SIP,INVESTMENT
2848,2025-06-20,1957.09,transfer,Mutual Fund SIP,INVESTMENT
2849,2025-10-11,886.03,transfer,Train Ticket,TRAVEL
2850,2024-07-03,2807.57,debit,Bank Transfer,TRANSFER
2851,2025-05-03,212.46,credit,Mutual Fund SIP,INVESTMENT
2852,2025-05-02,4697.45,transfer,Bank Transfer,TRANSFER
2853,2024-11-01,3288.23,transfer,Dominos Pizza,FOOD
2854,2023-12-05,1735.22,debit,Netflix Subscription,ENTERTAINMENT
2855,2024-11-05,3856.75,transfer,Electricity Bill,BILLS
2856,2025-06-26,3038.17,debit,Netflix Subscription,ENTERTAINMENT
2857,2024-02-07,4939.94,credit,Starbucks Coffee,FOOD
2858,2024-08-07,2943.12,credit,Netflix Subscription,ENTERTAINMENT
2859,2024-08-12,1754.43,credit,Wallet Transfer,TRANSFER
2860,2024-05-23,1342.48,transfer,Internet Bill,BILLS
2861,2024-05-27,2868.88,credit,Starbucks Coffee,FOOD
2862,2025-04-27,2091.29,debit,Stock Purchase,INVESTMENT
2863,2024-01-18,2047.14,credit,Mobile Recharge,BILLS
2864,2024-12-21,87.33,transfer,Gaming Purchase,ENTERTAINMENT
2865,2025-03-28,4317.26,debit,Internet Bill,BILLS
2866,2024-06-15,4315.69,credit,Medical Test,MEDICAL
2867,2024-01-03,2744.12,debit,Uber Ride,TRAVEL
2868,2025-04-25,3002.25,transfer,Flight Booking,TRAVEL
2869,2024-09-15,2341.59,debit,Restaurant Bill,FOOD
2870,2024-01-25,3840.75,transfer,Starbucks Coffee,FOOD
2871,2024-01-15,2575.67,credit,Stock Purchase,INVESTMENT
2872,2023-12-22,2942.22,transfer,Internet Bill,BILLS
2873,2024-05-03,2783.53,transfer,Starbucks Coffee,FOOD
2874,2024-08-25,2006.04,credit,Medical Test,MEDICAL
2875,2025-07-03,65.71,transfer,Wallet Transfer,TRANSFER
2876,2024-01-31,1666.23,credit,Doctor Consultation,MEDICAL
2877,2024-09-24,4613.63,debit,Pharmacy Purchase,MEDICAL
2878,2024-08-15,4328.21,credit,Fuel Station,TRAVEL
2879,2024-12-23,2469.99,debit,Mutual Fund SIP,INVESTMENT
2880,2025-05-20,1387.5,transfer,Train Ticket,TRAVEL
2881,2025-02-07,1243.65,debit,Medical Test,MEDICAL
2882,2025-08-13,4938.76,transfer,Medical Test,MEDICAL
2883,2024-02-07,2141.67,debit,Uber Ride,TRAVEL
2884,2025-06-05,3562.28,debit,Doctor Consultation,MEDICAL
2885,2025-06-11,1683.8,credit,UPI Transfer,TRANSFER
2886,2025-10-11,2577.01,debit,Internet Bill,BILLS
2887,2025-07-07,506.77,debit,Stock Purchase,INVESTMENT
2888,2025-08-17,1947.63,transfer,Crypto Buy,INVESTMENT
2889,2025-05-25,4967.42,credit,Stock Purchase,INVESTMENT
2890,2025-11-05,3467.97,credit,Water Bill,BILLS
2891,2024-10-04,84.35,credit,Monthly Salary Credit,SALARY
2892,2024-08-03,876.18,transfer,Monthly Salary Credit,SALARY
2893,2025-11-02,1358.72,debit,Monthly Salary Credit,SALARY
2894,2024-07-27,2044.5,credit,Gaming Purchase,ENTERTAINMENT
2895,2024-04-04,1473.26,credit,Fuel Station,TRAVEL
2896,2024-02-27,1342.84,debit,Myntra Clothing,SHOPPING
2897,2024-07-01,4448.66,debit,Uber Ride,TRAVEL
2898,2025-04-25,2330.29,transfer,Dominos Pizza,FOOD
2899,2023-12-21,572.93,debit,Flight Booking,TRAVEL
2900,2024-08-29,3442.95,debit,Fuel Station,TRAVEL
2901,2024-02-10,2627.34,transfer,Netflix Subscription,ENTERTAINMENT
2902,2024-07-20,157.38,transfer,Gaming Purchase,ENTERTAINMENT
2903,2025-07-31,1253.55,credit,Movie Ticket,ENTERTAINMENT
2904,2025-03-27,417.24,debit,Train Ticket,TRAVEL
2905,2023-12-17,650.77,transfer,Monthly Salary Credit,SALARY
2906,2024-02-11,4926.36,debit,Amazon Purchase,SHOPPING
2907,2023-11-24,589.76,transfer,Flight Booking,TRAVEL
2908,2025-07-27,1843.27,credit,Gaming Purchase,ENTERTAINMENT
2909,2024-10-31,3026.92,debit,Crypto Buy,INVESTMENT
2910,2023-12-22,1586.78,credit,Stock Purchase,INVESTMENT
2911,2025-09-14,677.29,credit,Train Ticket,TRAVEL
2912,2025-02-21,596.77,credit,Starbucks Coffee,FOOD
2913,2024-07-18,4691.61,credit,Lifestyle Store,SHOPPING
2914,2025-01-05,3182.2,transfer,McDonalds,FOOD
2915,2024-10-11,73.2,debit,Mutual Fund SIP,INVESTMENT
2916,2025-10-01,3251.04,debit,Crypto Buy,INVESTMENT
2917,2024-08-13,4552.94,credit,Stock Purchase,INVESTMENT
2918,2025-05-30,2490.61,debit,Medical Test,MEDICAL
2919,2025-04-19,3098.63,transfer,McDonalds,FOOD
2920,2024-02-03,4931.38,credit,Doctor Consultation,MEDICAL
2921,2023-12-29,755.08,transfer,Gaming Purchase,ENTERTAINMENT
2922,2025-11-10,2541.05,debit,Bank Transfer,TRANSFER
2923,2024-10-17,368.55,debit,Myntra Clothing,SHOPPING
2924,2025-01-22,4839.32,credit,Electricity Bill,BILLS
2925,2023-11-18,2197.18,debit,Uber Ride,TRAVEL
2926,2025-11-07,2286.69,transfer,Mutual Fund SIP,INVESTMENT
2927,2024-04-15,4029.96,transfer,Movie Ticket,ENTERTAINMENT
2928,2025-03-12,2219.37,debit,Electricity Bill,BILLS
2929,2024-12-27,429.69,debit,Monthly Salary Credit,SALARY
2930,2024-04-30,3918.28,debit,Gaming Purchase,ENTERTAINMENT
2931,2025-08-14,4602.94,transfer,Water Bill,BILLS
2932,2024-02-26,4820.21,credit,Bonus Credit,SALARY
2933,2024-04-17,4618.38,debit,Stock Purchase,INVESTMENT
2934,2024-04-11,3954.8,transfer,Pharmacy Purchase,MEDICAL
2935,2024-02-16,4444.18,transfer,Pharmacy Purchase,MEDICAL
2936,2025-08-10,2314.31,debit,McDonalds,FOOD
2937,2024-08-23,4386.23,debit,Dominos Pizza,FOOD
2938,2024-07-10,835.57,transfer,Train Ticket,TRAVEL
2939,2024-11-18,2440.08,credit,Bank Transfer,TRANSFER
2940,2025-05-18,1633.3,debit,UPI Transfer,TRANSFER
